timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763322440638,2195,HTTP Request,201,Created,Ramp 1-3,text,true,,232,4862174,3,3,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,2195,0,74
1763322442886,2104,HTTP Request,201,Created,Ramp 1-4,text,true,,232,4862154,3,3,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,2104,0,82
1763322445139,2356,HTTP Request,201,Created,Ramp 1-5,text,true,,232,4862146,4,4,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,2356,0,92
1763322436135,11986,HTTP Request,201,Created,Ramp 1-1,text,true,,232,4862158,3,3,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,11986,0,117
1763322438387,10774,HTTP Request,201,Created,Ramp 1-2,text,true,,232,4862146,2,2,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,10774,0,79
1763322447388,2173,HTTP Request,201,Created,Ramp 1-6,text,true,,232,4862138,1,1,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,2173,0,91
1763322449645,2190,HTTP Request,201,Created,Ramp 1-7,text,true,,232,4862166,1,1,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,2190,0,90
1763322451887,2039,HTTP Request,201,Created,Ramp 1-8,text,true,,232,4862174,1,1,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,2039,0,97
1763322454141,1964,HTTP Request,201,Created,Ramp 1-9,text,true,,232,4862162,1,1,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,1964,0,82
1763322456398,1963,HTTP Request,201,Created,Ramp 1-10,text,true,,232,4862150,1,1,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,1963,0,85
1763322458638,1857,HTTP Request,201,Created,Ramp 1-11,text,true,,232,4862170,1,1,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,1857,0,78
1763322460888,1893,HTTP Request,201,Created,Ramp 1-12,text,true,,232,4862142,1,1,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,1893,0,83
1763322463144,2254,HTTP Request,201,Created,Ramp 1-13,text,true,,232,4862170,2,2,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,2254,0,96
1763322465389,2052,HTTP Request,201,Created,Ramp 1-14,text,true,,232,4862166,1,1,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,2052,0,86
1763322467639,2006,HTTP Request,201,Created,Ramp 1-15,text,true,,232,4862146,1,1,http://backend-rest-alb-1281872754.us-east-1.elb.amazonaws.com/api/videos/upload,2006,0,125
