timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764447259615,32585,HTTP Request,500,Internal Server Error,Ramp 1-81,text,false,,198,4862168,31,31,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,32585,0,74
1764447257215,36056,HTTP Request,500,Internal Server Error,Ramp 1-79,text,false,,198,4862172,31,31,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,36056,0,134
1764447262009,32199,HTTP Request,500,Internal Server Error,Ramp 1-83,text,false,,198,4862156,30,30,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,32199,0,65
1764447264408,32533,HTTP Request,500,Internal Server Error,Ramp 1-85,text,false,,198,4862152,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,32533,0,85
1764447254818,42143,HTTP Request,500,Internal Server Error,Ramp 1-77,text,false,,198,4862156,31,31,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,42143,0,88
1764447258409,40459,HTTP Request,500,Internal Server Error,Ramp 1-80,text,false,,198,4862164,31,31,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,40459,0,83
1764447266808,32581,HTTP Request,500,Internal Server Error,Ramp 1-87,text,false,,198,4862172,31,31,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,32581,0,101
1764447263212,36186,HTTP Request,500,Internal Server Error,Ramp 1-84,text,false,,198,4862136,30,30,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,36186,0,87
1764447270408,32869,HTTP Request,500,Internal Server Error,Ramp 1-90,text,false,,198,4862172,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,32869,0,87
1764447260816,42463,HTTP Request,500,Internal Server Error,Ramp 1-82,text,false,,198,4862168,31,31,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,42463,0,89
1764447272808,32612,HTTP Request,500,Internal Server Error,Ramp 1-92,text,false,,198,4862136,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,32612,0,94
1764447269208,39084,HTTP Request,500,Internal Server Error,Ramp 1-89,text,false,,198,4862156,33,33,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,39084,0,81
1764447268008,41918,HTTP Request,500,Internal Server Error,Ramp 1-88,text,false,,198,4862140,33,33,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,41918,0,85
1764447271608,39300,HTTP Request,500,Internal Server Error,Ramp 1-91,text,false,,198,4862148,33,33,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,39300,0,72
1764447274008,36982,HTTP Request,500,Internal Server Error,Ramp 1-93,text,false,,198,4862148,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,36982,0,68
1764447276406,34606,HTTP Request,500,Internal Server Error,Ramp 1-95,text,false,,198,4862148,31,31,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,34606,0,85
1764447265607,47314,HTTP Request,500,Internal Server Error,Ramp 1-86,text,false,,198,4862156,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,47314,0,90
1764447281210,32371,HTTP Request,500,Internal Server Error,Ramp 1-99,text,false,,198,4862172,31,31,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,32371,0,67
1764447277611,36340,HTTP Request,500,Internal Server Error,Ramp 1-96,text,false,,198,4862144,31,31,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,36340,0,105
1764447275201,39240,HTTP Request,500,Internal Server Error,Ramp 1-94,text,false,,198,4862176,30,30,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,39240,0,98
1764447283609,31993,HTTP Request,500,Internal Server Error,Ramp 1-101,text,false,,198,4862156,30,30,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,31993,0,75
1764447286007,32274,HTTP Request,500,Internal Server Error,Ramp 1-103,text,false,,198,4862164,31,31,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,32274,0,85
1764447284808,36735,HTTP Request,500,Internal Server Error,Ramp 1-102,text,false,,198,4862152,33,33,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,36735,0,94
1764447288407,33265,HTTP Request,500,Internal Server Error,Ramp 1-105,text,false,,198,4862140,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,33265,0,114
1764447290809,32993,HTTP Request,500,Internal Server Error,Ramp 1-107,text,false,,198,4862156,33,33,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,32993,0,70
1764447280008,43880,HTTP Request,500,Internal Server Error,Ramp 1-98,text,false,,198,4862156,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,43880,0,79
1764447278810,45647,HTTP Request,500,Internal Server Error,Ramp 1-97,text,false,,198,4862156,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,45647,0,109
1764447282401,42059,HTTP Request,500,Internal Server Error,Ramp 1-100,text,false,,198,4862148,31,31,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,42059,0,84
1764447294408,33653,HTTP Request,500,Internal Server Error,Ramp 1-110,text,false,,198,4862176,33,33,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,33653,0,71
1764447295608,33784,HTTP Request,500,Internal Server Error,Ramp 1-111,text,false,,198,4862164,33,33,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,33784,0,107
1764447287207,44027,HTTP Request,500,Internal Server Error,Ramp 1-104,text,false,,198,4862144,33,33,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,44027,0,78
1764447296808,34487,HTTP Request,500,Internal Server Error,Ramp 1-112,text,false,,198,4862136,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,34487,0,97
1764447300412,32768,HTTP Request,500,Internal Server Error,Ramp 1-115,text,false,,198,4862164,33,33,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,32768,0,254
1764447292012,42860,HTTP Request,500,Internal Server Error,Ramp 1-108,text,false,,198,4862172,33,33,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,42860,0,109
1764447293212,42087,HTTP Request,500,Internal Server Error,Ramp 1-109,text,false,,198,4862152,33,33,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,42087,0,97
1764447298009,38315,HTTP Request,500,Internal Server Error,Ramp 1-113,text,false,,198,4862144,32,32,http://anb-ecs-lb-597258804.us-east-1.elb.amazonaws.com:8000/api/videos/upload,38315,0,75
