timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1762736901312,2402,HTTP Request,201,Created,Ramp 1-18,text,true,,233,4862146,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2402,0,119
1762736905814,2107,HTTP Request,201,Created,Ramp 1-20,text,true,,233,4862170,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2107,0,86
1762736908064,2195,HTTP Request,201,Created,Ramp 1-21,text,true,,233,4862150,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2195,0,85
1762736903564,8051,HTTP Request,201,Created,Ramp 1-19,text,true,,233,4862142,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,8051,0,89
1762736910318,1959,HTTP Request,201,Created,Ramp 1-22,text,true,,233,4862154,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1959,0,77
1762736912565,2335,HTTP Request,201,Created,Ramp 1-23,text,true,,233,4862134,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2335,0,106
1762736914815,2349,HTTP Request,201,Created,Ramp 1-24,text,true,,233,4862150,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2349,0,105
1762736917062,2365,HTTP Request,201,Created,Ramp 1-25,text,true,,233,4862170,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2365,0,91
1762736919315,1925,HTTP Request,201,Created,Ramp 1-26,text,true,,233,4862150,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1925,0,88
1762736921561,1854,HTTP Request,201,Created,Ramp 1-27,text,true,,233,4862134,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1854,0,79
1762736923812,1864,HTTP Request,201,Created,Ramp 1-28,text,true,,233,4862158,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1864,0,87
1762736926066,1926,HTTP Request,201,Created,Ramp 1-29,text,true,,233,4862166,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1926,0,153
1762736928309,1853,HTTP Request,201,Created,Ramp 1-30,text,true,,233,4862146,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1853,0,75
1762736930552,1990,HTTP Request,201,Created,Ramp 1-31,text,true,,233,4862146,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1989,0,93
1762736932799,1975,HTTP Request,201,Created,Ramp 1-32,text,true,,233,4862150,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1975,0,96
1762736937296,2092,HTTP Request,201,Created,Ramp 1-34,text,true,,233,4862138,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2092,0,85
1762736939557,2653,HTTP Request,201,Created,Ramp 1-35,text,true,,233,4862134,3,3,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2653,0,98
1762736935048,9125,HTTP Request,201,Created,Ramp 1-33,text,true,,233,4862142,3,3,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,9125,0,87
1762736941801,2448,HTTP Request,500,Internal Server Error,Ramp 1-36,text,false,,198,4862130,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2448,0,91
1762736946302,2148,HTTP Request,201,Created,Ramp 1-38,text,true,,233,4862130,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2148,0,97
1762736948552,2341,HTTP Request,201,Created,Ramp 1-39,text,true,,233,4862138,3,3,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2341,0,94
1762736950804,2130,HTTP Request,201,Created,Ramp 1-40,text,true,,233,4862130,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2130,0,80
1762736944050,10996,HTTP Request,201,Created,Ramp 1-37,text,true,,233,4862162,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,10996,0,106
1762736953050,2093,HTTP Request,500,Internal Server Error,Ramp 1-41,text,false,,198,4862158,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2093,0,92
1762736955303,1983,HTTP Request,201,Created,Ramp 1-42,text,true,,233,4862130,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1983,0,82
1762736957568,2067,HTTP Request,201,Created,Ramp 1-43,text,true,,233,4862150,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2067,0,187
1762736959802,1911,HTTP Request,201,Created,Ramp 1-44,text,true,,233,4862130,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1911,0,78
1762736962050,1955,HTTP Request,201,Created,Ramp 1-45,text,true,,233,4862134,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1955,0,83
1762736964299,2369,HTTP Request,201,Created,Ramp 1-46,text,true,,233,4862138,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2368,0,142
1762736966554,2453,HTTP Request,201,Created,Ramp 1-47,text,true,,233,4862134,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2453,0,97
1762736968801,1957,HTTP Request,201,Created,Ramp 1-48,text,true,,233,4862166,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1957,0,90
1762736973299,2068,HTTP Request,201,Created,Ramp 1-50,text,true,,233,4862162,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2068,0,78
1762736975549,2183,HTTP Request,201,Created,Ramp 1-51,text,true,,233,4862162,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2183,0,83
1762736971047,7863,HTTP Request,201,Created,Ramp 1-49,text,true,,233,4862142,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,7863,0,78
1762736977814,1890,HTTP Request,201,Created,Ramp 1-52,text,true,,233,4862158,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1890,0,93
1762736980052,1979,HTTP Request,201,Created,Ramp 1-53,text,true,,233,4862166,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1979,0,86
1762736982301,1867,HTTP Request,201,Created,Ramp 1-54,text,true,,233,4862138,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1867,0,84
1762736984550,7155,HTTP Request,201,Created,Ramp 1-55,text,true,,233,4862170,4,4,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,7155,0,78
1762736986800,5478,HTTP Request,201,Created,Ramp 1-56,text,true,,233,4862146,3,3,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,5478,0,71
1762736989053,3817,HTTP Request,500,Internal Server Error,Ramp 1-57,text,false,,198,4862162,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,3817,0,234
1762736991301,2028,HTTP Request,201,Created,Ramp 1-58,text,true,,233,4862134,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2028,0,101
1762736993554,1795,HTTP Request,201,Created,Ramp 1-59,text,true,,233,4862146,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1795,0,79
1762736995802,1810,HTTP Request,201,Created,Ramp 1-60,text,true,,233,4862166,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,1810,0,79
1762736998050,2025,HTTP Request,201,Created,Ramp 1-61,text,true,,233,4862170,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2025,0,84
1762737000299,2492,HTTP Request,201,Created,Ramp 1-62,text,true,,233,4862162,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2491,0,86
1762737004799,8672,HTTP Request,201,Created,Ramp 1-64,text,true,,233,4862130,5,5,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,8672,0,75
1762737009303,4238,HTTP Request,500,Internal Server Error,Ramp 1-66,text,false,,198,4862134,4,4,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,4238,0,99
1762737007049,6499,HTTP Request,500,Internal Server Error,Ramp 1-65,text,false,,198,4862154,3,3,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,6499,0,89
1762737002549,11563,HTTP Request,201,Created,Ramp 1-63,text,true,,233,4862138,3,3,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,11563,0,85
1762737011552,2648,HTTP Request,500,Internal Server Error,Ramp 1-67,text,false,,198,4862166,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,2648,0,111
1762737013797,18248,HTTP Request,201,Created,Ramp 1-68,text,true,,233,4862134,9,9,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,18248,0,91
1762737016049,31646,HTTP Request,500,Internal Server Error,Ramp 1-69,text,false,,198,4862166,12,12,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,31646,0,87
1762737020551,31737,HTTP Request,500,Internal Server Error,Ramp 1-71,text,false,,198,4862134,11,11,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,31737,0,155
1762737025049,31833,HTTP Request,500,Internal Server Error,Ramp 1-73,text,false,,198,4862166,10,10,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,31833,0,95
1762737027300,31718,HTTP Request,500,Internal Server Error,Ramp 1-74,text,false,,198,4862166,9,9,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,31718,0,86
1762737029549,31794,HTTP Request,500,Internal Server Error,Ramp 1-75,text,false,,198,4862158,8,8,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,31794,0,81
1762737022802,39470,HTTP Request,500,Internal Server Error,Ramp 1-72,text,false,,198,4862166,7,7,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,39469,0,76
1762737018300,44089,HTTP Request,500,Internal Server Error,Ramp 1-70,text,false,,397,4862166,6,6,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,44089,0,80
1762737031800,31621,HTTP Request,500,Internal Server Error,Ramp 1-76,text,false,,198,4862166,5,5,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,31621,0,104
1762737036300,31785,HTTP Request,500,Internal Server Error,Ramp 1-78,text,false,,198,4862154,4,4,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,31785,0,93
1762737038549,31847,HTTP Request,500,Internal Server Error,Ramp 1-79,text,false,,198,4862150,3,3,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,31847,0,82
1762737040807,31713,HTTP Request,500,Internal Server Error,Ramp 1-80,text,false,,198,4862138,2,2,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,31713,0,85
1762737034049,39683,HTTP Request,500,Internal Server Error,Ramp 1-77,text,false,,198,4862166,1,1,http://ANB-LB-4791904.us-east-1.elb.amazonaws.com:8000/api/videos/upload,39683,0,83
